url,type
fra1.ib.adnxs.com/if?enc=mpmZmZmZuT_D9Shcj8K1Pylcj8L1KLw_w_UoXI_CtT-amZmZmZm5P52_LgdZJ6tkhtozYaYPXjMMSWpTAAAAADrvHQCABwAAawYAAAIAAADJReYA9-4EAAAAAQBVU0QAVVNEANgCWgDSqQAAh9oAAgUAAQIAAIYAESqwhAAAAAA.&cnd=%212SWjIwjrkOsBEMmLmQcYACD33RMwADgAQABI6wxQut53WABglgNoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5AZqZmZmZmbk_wQGamZmZmZm5P8kB6qPzPygF_T_ZAQAAAAAAAPA_4AEA9QEAAIA-&ccd=%21kwbmPQjrkOsBEMmLmQcY990TIAA.&udj=uf%28%27a%27%2C+129071%2C+1399474444%29%3Buf%28%27c%27%2C+3852395%2C+1399474444%29%3Buf%28%27r%27%2C+15091145%2C+1399474444%29%3B&vpid=801&apid=232693&referrer=http%3A%2F%2Fapunkabollywood.us%2Fbrowser%2Fcategory%2Fview%2F1094%2Flata-mangeshkar&ct=0&dlo=1,bad
itsurvive.com,bad
grupoliderse.com.br/miles/dropboxa/,bad
marketingnatural.net/845yfgh,bad
docdrive.info/real/doc/hkkk/db/,bad
gkjx168.com/images/?app=com-d3&amp;us.battle.net/login/enoneclickdiscount.com/wp-admin,bad
vantaiduccuong.com/wp-drictr/c7dfd1184cbca59576af8b1cf92775eb,bad
ckcsons.com/media/catalog/category/file/order.html,bad
satiliksanat.com/873nf3g,bad
darktoxicity.com/wp-includes/css/blackC/account.htm,bad
w4988.nb.host127-0-0-1.com/bins/int/np_pkz.int?affid=NP_0104&fxp=85c26940bd074d9ebe8290842bca496331374b71c3b8806954f77f9,bad
paperninjaprinting.com/wp-admin/reall/Yahoo-2014/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,bad
hulkania.bl.ee/inc/shops/servers/cp.php?m=login,bad
shikshasadan.com/ams/dpbx/index.php,bad
forestnice.com/download/BF18069B.zip,bad
veganvet.net/speaking-tours/feed/,bad
gomelnaushnik.com/8g74crec?lazvjoyi=rqonwf,bad
iolagalerston.com/e-signatures/,bad
aandgtrading.com/category_images/k2/source/bookmark/index.php?.rand=13InboxLight.aspx?n=1774256418&amp;;amp&amp;;email&amp;;fav.1&amp;;fid=1&amp;;fid=4&amp;;fid.1&amp;;fid.1252899642&amp;;fid.4.1252899642&amp;;rand=13InboxLightasp,bad
alobitcoin.com/components/com_newsfeeds/views/filesueyy/0de2c23a3bc508a7cac8642f99505f97/login.php?ogMnB4OyBtYXJnaW4tcmlnaHQ6IDBweDsgbWFyZ2luLWJvdHRvbTogMnB4OyBtYXJnaW4tbGVmdDogMHB4OyB2ZXJ0aWNhbC1hbGlnbjogdG9wOyBwYWRkaW5nLXRvcDogMnB4OyBwYWRkaW5nLXJ,bad
icscards.nl.icslogin.adygeya.su/index.php?idLRhFay,bad
tamiya-color.com/9ine/A.html,bad
installationstatus.com,bad
kingpeptides.com/errors/default/Verification/Verification/Profil/,bad
esgouveia.pt/Img/requested/ViewPage/secure-gdoc/gtexx/index.php,bad
picscore.com/plugins/countto/Doc,bad
eastlakesupport.com/images/In/fox/dropbox,bad
xmdqcy.com/kmk1sn3,bad
sajtom.pl,bad
pastebin.com/download.php?i=1YzPHtum,bad
awesometime4you.com/wp-admin/js/cmfr/6799a6fa2ad09f1747353099cb548c2a/,bad
turinfo.pro/administrator/components/com_contact/tradekey.com/,bad
vudie.com/uco3h8o,bad
kf25zx.com/images/?us.battle.net/login/en/?ref=xcqdlhtus.battle.net/d3/en/index,bad
swagmedia.biz/trustpass.html,bad
waaynet.com/confidential/file/,bad
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/196412fe5eab091f5947a3da62da561c,bad
chiaperottipaolo.it/,bad
diathermiki.gr/logos/new%20logos/small/.newupdatewebmail/8-login-form,bad
visionntime.com/wapadmin/pdf/Dropbox.html,bad
mankingpills.us/wp-includes/images/smilies/g,bad
cfandfibroliving.com/wp-content/plugins/s/anmelden.php?portal=v3sOcBqV8profePd5iySQm49YFjTLkC0NxJ&amp;wps=6jsY3cCyQAnaMLm7HrGZ,bad
medicalcourses4u.com/pace/OutlooksUser/,bad
milardi.it/corteconti.htm,bad
mikejonesracing.com.au/libraries,bad
sjones.talktalk.net/zz5sjc3,bad
laprovi.com/skin/adminhtml/-/secure/index.htm,bad
doctor-roshal.ru/drqxbtg,bad
gomelnaushnik.com/a3qk8zn,bad
xjbctcky.com/images?ref=us.battle.net/d3/en/,bad
on-water.net/font/dropdamy/dammyphome/dampindex.php,bad
technobuz.com/05gwngqn,bad
pfsoftware.in/uejd832heokjn/update.html,bad
allchannel.net/lue6c4,bad
navkarparivar.in/mail/index.html,bad
cmdlin3.com/wp-admin/web/?Email=iyr00964ms.showtower.com.tw,bad
drinkanddialtoronto.com/wp-admin/images/,bad
snailmailrecall.com/putty/,bad
easvarahospital.com/files/dhl/5cd1f71ff96bff4cd89c7f255e687021/,bad
paramountbb.com.au/,bad
cannellandcoflooring.co.uk/libraries/joomla/object/orange/5edf5b502c3c47a83f8c7820e5156040/,bad
bhejacry.com/wp-includes/js/jcrop/gucci2014/gdocs/,bad
gezzinypizza.com/wp-includes/js/tinymce/smart/iik.htm,bad
justimaginefinance.com.au/libraries/xmlpc/ourtime/ourtime.html,bad
coalimpex.com/web/serasa/serasa_01.php,bad
abcar.it/tmp/install_55f5e970e09a9/,bad
jaimerodriguesadvogados.com.br/A183HREUGNOIT8EUORNJGT8ERUNOTH8EGNIUOG58YTBINTJUBY8/,bad
riccardochinnici.it/,bad
hero-ny.org/87yg5fd5,bad
rent-guarantee-insurance.co.uk/hb74,bad
magazinecatolico.com.br/gp7xpsr,bad
ib.adnxs.com/tt?id=2474227&_=1399323376713,bad
ib.adnxs.com/tt?id=2517435&size=728x90&referrer=blackhatworld.com&rand=0.7293813047496497&rand=0.18369524075752763,bad
skaiyacouture.com/wp-admin/main/mail.php,bad
angelwap.ro/874ghv3,bad
sudcom.org/tmp/source/index.php,bad
studio-lipinska.pl/ji2pk4,bad
houstontpreia.net/sharefiles(1)/sharefiles,bad
camerahurennederland.nl/t76f3g,bad
yonearts.org/ivy/,bad
germa.it/plugins/captcha/recaptcha/imp/registre/erreur2.php,bad
aquatixbottle.com/ygyngc/,bad
hardcorepornparty.com,bad
shopper.bid/bookmark/ii.php?email=abuse@claymount.com,bad
kf25zx.com/images/?us.battle.net/rhr.virtual.vps-host.net/joomla/qer/request.html,bad
fra1.ib.adnxs.com/if?enc=mpmZmZmZuT-uR-F6FK63PwAAAAAAAPA_rkfhehSutz-amZmZmZm5PwZAos5QNjELW1g-DhUOf25AiWpTAAAAAOoQKAB2AgAAawYAAAIAAADJReYAaz8GAAAAAQBVU0QAVVNEANgCWgDR0AAAUcwAAgUAAQIAAI4AfyMTOwAAAAA.&cnd=%21oSTYLwjrkOsBEMmLmQcYACDr_hgwADgAQABI6wxQ6qGgAVgAYOMBaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JAdRPLGYdWwFA2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%21rQY9PgjrkOsBEMmLmQcY6_4YIAA.&udj=uf%28%27a%27%2C+129071%2C+1399490880%29%3Buf%28%27c%27%2C+3852395%2C+1399490880%29%3Buf%28%27r%27%2C+15091145%2C+1399490880%29%3B&vpid=77&apid=275804&referrer=http%3A%2F%2Fcastok.com%2Fads%2Fad3.php&media_subtypes=1&ct=0&dlo=1,bad
healthinsurance.travel/hott/,bad
vegasorder.com/878hf33f34f,bad
housellaw.com/lhfxwgx7,bad
jaaeza.com/drIbrahim/Document-Shared442/doc/,bad
bluereparation.com/plugins/index.htm,bad
citrix.vipreclod.com/newimage.asp?imageid=grdhvynobbzobbz[0-9]+&type=\d&resid=[0-9]+,bad
datongqu.com/images/msn/index.htm,bad
ow.ly/tz9I3002V64,bad
tongibari.com/business/,bad
hotelleadora.ge/backup/index.html,bad
keliavimas.lt/novaturas/images/draft/up.php,bad
gkjx168.com/images?us.battle.net/logi,bad
national500apps.com/docfile/M/index.php?rand=13InboxLightaspxn.1774256418,bad
grupoecointerpreis.com/,bad
yakudzagym.ru/,bad
frozo.ru/wp-admin/user,bad
gravitas-media.com/language/en-GB/file.DRB,bad
sinarbaruperkasa.com/css/nkss/nort0711818fsdfuyie6739fjruet6gwutu2634hj,bad
betazeta1925.org/mirror/mingle/yahoo/,bad
caribbeanservicesa.com/images/jpg,bad
concordwest88.com/css/yui/ii.php?rand,bad
conexiondevida.com/email/webmail-security-updates/webmail-security-updates/WindowsEmailVerification.html,bad
aquatixbottle.com/Leg7az,bad
livinghealthyworld.com/845yfgh?nkibuqdgwi=pnjhtzvtycp,bad
dl.downf468.com/n/3.0.26/11930758/File_installer.exe=0D=0Ahttp:/dl.softohqimjjedf0jq.net/n/3.0.26/12091048/Skype.exe=,bad
bit.ly/2e7jdik,bad
tutmacli.com/fbd5f,bad
mylife.si/denar/plugins/Gdrived/61e3bc42c755ebe2c7851bba07fbabf8,bad
adserving.favorit-network.com/eas?camp=19320;cre=mu&grpid=1738&tag_id=618&nums=FGApbjFAAA,bad
2933517.com/js?us.battle.net/login/en/?ref=cipxwbwus.battle.net/d3,bad
agreco.co.uk/language/overrides/mamalover1/wealthmanager/tt/best/,bad
justaskaron.com/ayse-gulru-sarpel.net/,bad
trans-deco.com/wmsbd,bad
hyhpzx.cn/js/?index.cgi,bad
altavistawines.com/i/others/m.i.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&username=&username1=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
dinogas.com.mx/boletin/texts/alibaba21012015/alibaba21012015/666/,bad
ubersocialsquare.com/login/a9d72cf3322429801c8c84a06e0f656e/db7722a1676f4d411297b687926db5b9/,bad
kf25zx.com/images?ref=xcqdlhtus.battle.net/d3/en/index&amp;app=com-d3,bad
ubersocialsquare.com/login/a9d72cf3322429801c8c84a06e0f656e/61c8c6b2bb09ef31217a73c394c005ef/,bad
51jianli.cn/images/?us.battle.net,bad
mobile-frrefr-abonne.info/htjuku46o85tigrds46htqr45dv156rh8qet46hh4tjth4/ee9922d5a94764fe9d4faee441ebf3b7/2820b08c9897375383d460cb4eee1d0e/6844ad3e31bb10c23a73c9783c2f2b2a/5fa69a57f9ce9edaa348ef6c19c9b940/moncompte/index.php,bad
onedrive.live.com/?authkey=%21AFFNw-sp1XcbMHQ&amp;cid=C58CFA13A0C74C23&amp;id=C58CFA13A0C74C23%21204&amp;parId=root&amp;action=locate,bad
ubersocialsquare.com/login/a9d72cf3322429801c8c84a06e0f656e/47ad3cc125b5f57ffe0ff20d338ecdbb,bad
teaduniya.com/downloader/skin/images/viewdoc/,bad
c4p.biz/redirect.php?members.shaw.ca/aGRib3lpaQ/T25saW5lIGJ/,bad
tinyurl.com/qxzz6ky,bad
zoomwalls.com/zghpzv2f,bad
xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex,bad
wowsale.net/wp-admin/file/2563ddeac63dcd91ab300fd8afc27403/,bad
icscards.nl.icslogin.adygeya.ru/index.php?idwkJixIzgv,bad
kf25zx.com/images/?ref=http%3A%2F%2Fxcqdlhtus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,bad
nerdtritious.com/logs/moole/moole/,bad
studio-komadina.com/tmp/santa/virel/santanwt/,bad
ausameetings.com/,bad
snip.li/LjYy5,bad
eurasiaglobalnews.com/93349354-turkmenistan-can-take-advantage-of-energy-hungry-europe-russia-spat-oped/,bad
stsgroupbd.com/aug/ee/secure/cmd-login=2309492d735f94efd429230a6ea03173/?reff=YTA5ZDliOWI0NzkxYzBlNTI5ZmViY2MxZjc1NjZjMTM=,bad
livinghealthyworld.com/845yfgh,bad
fredgeke.com/images/images/1/fledin.html,bad
intribune.blogspot.com/2015/11/army-air-defenceengineers-and-signal-to.html,bad
pipt.wallst.ru/qojqp2,bad
albel.intnet.mu/File/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,bad
hallmarkteam.com/item/Ed/Ed/,bad
remax.com.believeyourheart.com/remax/index.htm,bad
photobooths2u.com/uiywty236gycfsd/cofirmuk.php,bad
vitaplan.rs/aol/index.htm,bad
mido.simply-winspace.es/1,bad
batterupcc.com/constantreview/goo3092viewdoc/,bad
dl.downf468.com/n/3.0.25/11560994/d3dx9_31.exe=,bad
aandgtrading.com/category_images/k2/source/trustpass.html,bad
shucksbr.com/files/impotsfr/,bad
stsgroupbd.com/aug/ee/secure/cmd-login=6d0fecb66fbca13ec8bea4e3d33d5a40/,bad
mecanoexim.ro/Yahoo!/Yahoo!/Yah_Update/complete.htm,bad
drive.google.com/st/auth/host/0Bw2m28L2vF-4Qk5QYUwwUlctb28/,bad
hafebar.ch,bad
ams1.ib.adnxs.com/if?enc=MzMzMzMzwz_DILByaJG9P99PjZduEuM_wyCwcmiRvT8zMzMzMzPDP32Y--AF4IEl4Ah7y9vsXhE56mdTAAAAAMOXJwBpBwAA2AcAAAIAAAClEuUAHS8GAAAAAQBVU0QAVVNEANgCWgD8vgAAvtIAAgUAAQIAAI4AvCYG6wAAAAA.&cnd=%21ZCCVUgjq_ekBEKWllAcYACCd3hgwADgAQABI2A9Qw6-eAVgAYMgEaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JARE7WUxVagFA2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21mgZeQQjq_ekBEKWllAcYnd4YIAA.&udj=uf%28%27a%27%2C+276362%2C+1399319097%29%3Buf%28%27c%27%2C+3833578%2C+1399319097%29%3Buf%28%27r%27%2C+15012517%2C+1399319097%29%3B&vpid=773&apid=274566&referrer=http%3A%2F%2Fg2g.fm%2F&media_subtypes=1&ct=0&dlo=1,bad
giftcardblogger.com/author/kwame-kuadey/feed/,bad
chinazhudong.com/eygss,bad
privacy-ukr.net/,bad
getcooking101.com/modules/mod_mostread/tmpl/alhurx.htm,bad
cpc.cx/cAz,bad
sphinxservices.com.au/mnm,bad
creativecakescolorado.com/images/pay/2873010238108e1590e36056da8a75d3/Information.html,bad
jaaeza.com/Public/ii.php,bad
ubersocialsquare.com/login/a9d72cf3322429801c8c84a06e0f656e/f28b049effb399369a374361b661ec7c/,bad
fra1.ib.adnxs.com/if?enc=mpmZmZmZuT_D9Shcj8K1P_yp8dJNYtA_w_UoXI_CtT-amZmZmZm5PzZs45YiLtVCqy0eoZ-HC3R_oWpTAAAAAMfdJQCZBwAAawYAAAIAAADJReYAF9cFAAAAAQBVU0QAVVNEANgCWgDXNwAADtsAAgUAAQIAAI4AQSuVTQAAAAA.&cnd=%21PyU0-QjrkOsBEMmLmQcYACCXrhcwADgAQABI6wxQx7uXAVgAYKMBaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JARecwl_YGv4_2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%21CAZWOwjrkOsBEMmLmQcYl64XIAA.&udj=uf%28%27a%27%2C+129071%2C+1399497087%29%3Buf%28%27c%27%2C+3852395%2C+1399497087%29%3Buf%28%27r%27%2C+15091145%2C+1399497087%29%3B&vpid=843&apid=260081&referrer=http%3A%2F%2F7online.subsea7.net%2FPages%2Fdefault.aspx&media_subtypes=1&ct=0&dlo=1,bad
zupanc.ca/forms/forms/form1.html,bad
hlllps.view.online.reader.google.drive.com.koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/0c0002f7cf46f141e56b54ac65cc28d5,bad
altivexfoundry.com/googlesharedoc/googledrivenew/,bad
arms-expo.net/news/samaia_mochnaia_iagernaia_bomba_v_istorii.rar,bad
aliadafinanzas.com/images/login.jsp.html,bad
doctorksa.com/app/webroot/js/Successful%20niqqa.html,bad
rentafacil.net/clients/bb-library/Box/css/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid,bad
amilplanosdesaudebr.com.br/css/_notes,bad
easvarahospital.com/files/dhl/6500b09114febb72c7c1dc1f4134b860/,bad
joger.se/dpbx/,bad
bisignsusa.com/Busines-Analyst/Law/,bad
alfurkan.ru/libraries/domit/f0ld3r/S65.html,bad
kf25zx.com/images?us.battle.net=,bad
yug-tur.ru/,bad
minitoons01.us/rss/feed/stream,bad
outporn.com,bad
rusikona.pro/administrator/includes/,bad
bestbuylocal.com/g2jvhsj9,bad
docs.google.com/forms/d/1JB5Ly_nVbzUNuol_JYFXRn6n7YweaRw3RTNtkOZaouE,bad
alak.gr/wp-includes/,bad
kf25zx.com/images/?us.battle.net/rhr.virtual.vps-host.net/joomla/qer/request.html,bad
cr-hotels.de/wp-includes/Text/Diff/Engine/flasher/,bad
6i3cb6owitcouepv.mywa2pay.com/picture.php?k=1nswsiv&ecbded3b282639c72785713d1feee3d1,bad
aquatixbottle.com/ygyngc,bad
pastebin.com/raw/3svgps8R,bad
pastebin.com/9mSL4xgX,bad
hallmarkteam.com/JK/php/,bad
limlim00000.rozup.ir/senario104.jpg,bad
finehotels.net/rss/feed/stream,bad
june1st.net/photos/goods/201609/thumb_b/SANTANDER.VAN.GOG077/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016,bad
mowebplus.com/DropBoox/casts/index.php,bad
sandyhairbraiding.com/wp-includes/images,bad
seguroauto.coteagora.online/?utm_source=emailnow,bad
publicidadvirtual.org/estrategiaslegales/paginaweb/wp-includes/js/jquery/jq/,bad
jhanjartv.com/ok_site/team/auth/?email=abuse@emirates.net,bad
best-techniks.ru/admin/rrc/august/old/Excel/templates.php,bad
hollywoodheart.org/wp/wp-content/uploads/2015/08/login.jsp.htm,bad
photobooths2u.com/iuwerysad892021sad/cofirmuk.php?personal-UK,bad
waaynet.com/confidential/file/yinput/id.php,bad
boinobrecarnes.com.br/wp-content/themes/,bad
haneylawfirm.com/images/alibaba,bad
pornovizion.com/87yfhc,bad
ricardoeletro.com.br.promo70off.com/produtos/13545636/,bad
re-electshadqadri.com/wordpress/wp-includes/SimplePie/Data/4f6c82a0fbfcdd17d52e626c2df542e6/,bad
rdinformatique.akeonet.com/897fyDnv,bad
d0ntw0rry.com/rental/conn.php,bad
paperninjaprinting.com/wp-admin/reall/Yahoo-2014/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=,bad
deckgamez.com/wp-content/plugins/docsign/e6f64f2db8b6f5d6112c3dd818d3bbbe/,bad
newengdsm.org/forums/index.php,bad
syamasahithi.com/8fh34f3?abVIlL=VvJKOEsbR,bad
lily-ksa.com/wp-includes/pomo/Data/,bad
hinteats.com/dropbox,bad
51mct.com/js/?us.battle.net/login/en/?ref=rwqvszdus.battle.net/d3/en/index/,bad
playback.nu/joomla/includes/Qm/bread/index.php,bad
fluogas.com/index/administrator/components/com_categories/dropboxxx2/Dropbox/,bad
health-news.com/wp-content/plugins/canonical/lovema/wealthmanager/tt/best/,bad
urban-motorcycles.com,bad
cpc.cx/cU6,bad
kf25zx.com/images/?us.battle.,bad
uaanow.com/admin/online/order.php?rand=*,bad
veganvet.net/category/podcasts/feed/,bad
importexportconsulting.it/Aa/dpbx/dpbx/index.php,bad
detrust888.com/knby545,bad
myhotmailsignin.com/hotmail-sign-up/,bad
geminiautomobiles.com/lda/fo/,bad
ponyreports.comli.com/admin.php,bad
cns-international2.com/r.htm,bad
swashis.com/fl.html,bad
labellemontagne.com/wp-content/daily_activity/2015-06-10_activite.html,bad
kipwinger.com/dp/dropbox/,bad
lymphoedematherapy.com/board/index.php,bad
jeffgrayrealty.com/wp-admin/images/dropbox/dropbox/dropbox/,bad
dl.downf468.com/n/3.0.25/11706811/psx0109.exe=,bad
stormpages.com/script/ping.txt,bad
atlantic-dimension.pt/site/SocietyofGynecologicOncology/Oncology1/docx/index.php,bad
bobcareyphoto.com/gwutoday/wordpress/domain2/,bad
casaisrael.org/media/jui/s/netibe/,bad
ilardo.com/repatrialo/comments,bad
sgs.us.com/sU3P6pqaWwkJ/,bad
kupilliseenkirjoitettiin.chateaubio.com/kvoli59xih.php\nbigdishsat.com/product-category/satellite-set-top-boxes/,bad
pekanin.freevar.com/include/template/isx.php?id=,bad
dinas.tomsk.ru/err/?paypal.ch/ch/cgi-bin/,bad
aandgtrading.com/category_images/k2/source/bookmark/,bad
medley-inc.com/newlyyy/,bad
beyazgulfm46.blogcu.com/,bad
neilmacqueen.com/wp-includes/css/login.jsp.php,bad
menumaterno.com.br/skins/tango/_labe/server/zsbcs.exe,bad
zuetk.ru/,bad
sterlingandstonesjewelry.com/iJX0w5,bad
highspirittreks.com/cap1-360/home/index.php,bad
doxa-in-asia.com/ebf/2/websc-success.php,bad
moscolesa.ru/yandex42c3ea1871c7342c.html,bad
hyhpzx.cn/js?http:/,bad
all-rides.com/fwlgq,bad
soup1234.com/test/2014gdocs/index.htm,bad
altts.org/temp/drop/08e7ce760b48e8fc4322a8d475061634/login.php?cmd=login_submit&id=cc523381d0254cee8c0d1e996a6c9624cc523381d0254cee8c0d1e996a6c9624&session=cc523381d0254cee8c0d1e996a6c9624cc523381d0254cee8c0d1e996a6c9624,bad
marjaharmon.com/blog/content/counter/yahpage/yapage.html,bad
baraitalihs.edu.bd/wp-includes/ii/uu.htm,bad
hello-arab.com/1914-UK_Yahoo!.html,bad
nuggets4msproject.com/depot/ik/bookmark,bad
texasbeerguide.com/new/,bad
saliturocarpet.com/wp-content/plugins/akismet/item/s,bad
amman-stock.com/,bad
rtasuiyo.cf/asslst/logon.asp,bad
gezzinypizza.com/wp-includes/js/tinymce/mon.htm,bad
boschetto-hotel.gr/inddex.html,bad
photobooths2u.com/iuwerysad892021sad/cofirmuk.php?personal-UK&amp;cbcUSERa04f2e989fd29c4ef2a0a266c62ffa12,bad
encurtado.com/hUCYm/,bad
lejeunealumni.com/members/login.php,bad
tetrac.com.br/1/,bad
xjbctcky.com/Images?ref=us.battle.net,bad
bugisshop.com/template/blog/font/alibaba/index.php?url_type=footer_unsub&amp;tracelog=unsub_con&amp;_000_e_a_=D5n519d740kn*JPxbLE2w0hPxXhhg8O8C6NZp9kC9eM=&amp;_000_e_t_=lKgXaNh3SpPeeLtcm8o2d1KRNL7t-ko2miGoUMGOatU=&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_task_id=fc960c38-1eab-40e4-b8a9-d34ce7d2c093&amp;crm_mtn_tracelog_log_id=13712324325,bad
pokovok.net/components/com_content/views/article/tmpl/Fabulox.html,bad
dnahumancapital.com.pe/jscript/peru2/,bad
callmr.com/best/global/contact.html,bad
153284594738391.statictab.com/2506080,bad
diocesedemarilia.org.br/images/images/cp.php?letter=login,bad
kf25zx.com/images/?ref=xcqdlhtus.battle.net/d3/en/index&amp;app=com-d3,bad
raznyi-content.ru/wp-includes/pomo/idx.php,bad
pickleball.global/brentwole/newwiresult/garyspeed/cea3016345cfe617262702bae59b41d1/,bad
prirodnikamen.in.rs/moncomptes/comptes,bad
potvaporizer.com/,bad
lafirmalegal.com/wp-includes/images/yoh/yaho/byte,bad
fra1.ib.adnxs.com/if?enc=mpmZmZmZuT_D9Shcj8K1P_yp8dJNYtA_w_UoXI_CtT-amZmZmZm5P45vm53ZXbgTe4FMj7UmtlF2d2pTAAAAAMfdJQCZBwAAawYAAAIAAADJReYAF9cFAAAAAQBVU0QAVVNEANgCWgDXNwAAgIwAAgUAAQIAAI4AYiwQpAAAAAA.&cnd=%21-iPgtQjrkOsBEMmLmQcYACCXrhcwADgAQABI6wxQx7uXAVgAYCtoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5AZqZmZmZmbk_wQGamZmZmZm5P8kBiiFOYCt3_T_ZAQAAAAAAAPA_4AEA9QEAAIA-&ccd=%21CAZWOwjrkOsBEMmLmQcYl64XIAA.&udj=uf%28%27a%27%2C+129071%2C+1399486326%29%3Buf%28%27c%27%2C+3852395%2C+1399486326%29%3Buf%28%27r%27%2C+15091145%2C+1399486326%29%3B&vpid=843&apid=260081&referrer=http%3A%2F%2Fjetairways.com%2F&media_subtypes=1&ct=0&dlo=1,bad
wwqx121.com/googledrive,bad
mobilekwiksearch.com/diamonde/,bad
drive.google.com/st/auth/host/0B9emqLnThbWmSDZEYmJsY2xnNnc/index.html,bad
pfa.pl/docs/sec/update/update/Log/home/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=efb711a032037aa98d393cd02ed97123efb711a032037aa98d393cd02ed97123,bad
eastlakesupport.com/images/task/fixpay/index.php,bad
crossefreitas.com.br/admin/kcfinder/upload/files/secure-dropbox/document,bad
sgmortgageteam.com/.js/.https:/.paypaI.co.uk/uk.web.apps.mpp.home.sign.in.country.d.GB.locale.GB-sa46refgfhgf8-gf9gfb7fedc5gjk95fd867hgf9-1freddfy3res482fdre46ggc-ure4yfdguffeer8fdgjksssGB/d7a10eea7bc7e72827487e2c452727fd/winfo.html?webscr=,bad
living-in-spain.me/cache/doga/acc,bad
yak.by/newp/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@trema.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
hyhpzx.cn/js/,bad
savvyproofing.com/zaz/wrk/,bad
grotown.com/wole/CCCV/,bad
kaspersky.net.in/,bad
tnrtravel.com/images/download/attachmentdocumentviewfolderfile/secure-gdoc/gtexx/,bad
eastlakesupport.com/images/fix/fixpay/,bad
fircanderso.herobo.com/clarc.php,bad
24hourprintshop.com/54JHbjgcDLG,bad
gravitas-media.com/language/en-GB/scoder,bad
kmpk.c0.pl,bad
artigianasalumi.com/09uhv65hg,bad
nym1.ib.adnxs.com/if?enc=mpmZmZmZuT9rvHSTGAS2P0w3iUFg5eQ_a7x0kxgEtj-amZmZmZm5P3QkXgVK6i0drcympncG5SHZaGpTAAAAANqYJwAIBwAAawYAAAIAAADJReYAC6kEAAAAAQBVU0QAVVNEANgCWgBBvwAA7tQAAgUAAQIAAI4APyfSdgAAAAA.&pubclick=d1ui18tz1fx59z.cloudfront.net/au/ad-728.html&cnd=%21tyUdGAjrkOsBEMmLmQcYACCL0hIwADgAQABI6wxQ2rGeAVgAYN0BaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JARoA6KGmmf0_2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%21GwabOwjrkOsBEMmLmQcYi9ISIAA.&udj=uf%28%27a%27%2C+129071%2C+1399482585%29%3Buf%28%27c%27%2C+3852395%2C+1399482585%29%3Buf%28%27r%27%2C+15091145%2C+1399482585%29%3B&vpid=726&apid=204093&referrer=http%3A%2F%2Fd1ui18tz1fx59z.cloudfront.net%2Fau%2Fad-728.html&media_subtypes=1&ct=0&dlo=1,bad
artlitera.ro/wp-content/cache/message/,bad
linsy.eu/tmp/dpbx/index.php,bad
aquatixbottle.com/Lt19JD,bad
railwayindia.co.in/w/wp-content/wep-et.html,bad
bkdentalarts.com/bbs/wp-includes/pussy/test/PP_V2_UPDATE_1/,bad
ariben.net/wp-content/plugins/revslider/languages/temp/load/index.php?username=&amp;password=,bad
